cell_barcode,donor,sample,condition,batch,lane,pathway_score,nc_unit,nc_split
cell_treated_1491,donor_1,single_treated,treated,batch_1,lane_1,-1.3902,,
cell_treated_1492,donor_1,single_treated,treated,batch_1,lane_2,1.0153,,
cell_treated_1493,donor_1,single_treated,treated,batch_1,lane_3,-0.8204,,
cell_treated_1494,donor_1,single_treated,treated,batch_1,lane_1,-2.16,,
cell_treated_1495,donor_1,single_treated,treated,batch_1,lane_2,-0.6429,,
cell_treated_1496,donor_1,single_treated,treated,batch_1,lane_3,-1.8724,,
cell_treated_1497,donor_1,single_treated,treated,batch_1,lane_1,-2.5513,,
cell_treated_1498,donor_1,single_treated,treated,batch_1,lane_2,-1.6365,,
cell_treated_1499,donor_1,single_treated,treated,batch_1,lane_3,-0.1631,,
cell_control_0,donor_1,single_control,control,batch_1,lane_1,0.3839,,
cell_control_1,donor_1,single_control,control,batch_1,lane_2,-0.097,,
cell_control_2,donor_1,single_control,control,batch_1,lane_3,-0.9266,,
cell_control_3,donor_1,single_control,control,batch_1,lane_1,-1.0786,,
cell_control_4,donor_1,single_control,control,batch_1,lane_2,1.3497,,
cell_control_5,donor_1,single_control,control,batch_1,lane_3,0.2446,,
cell_control_6,donor_1,single_control,control,batch_1,lane_1,-0.9517,,
cell_control_7,donor_1,single_control,control,batch_1,lane_2,-2.1109,,
cell_control_8,donor_1,single_control,control,batch_1,lane_3,-1.37,,
cell_control_9,donor_1,single_control,control,batch_1,lane_1,2.4751,,
cell_control_10,donor_1,single_control,control,batch_1,lane_2,-1.1489,,
cell_control_11,donor_1,single_control,control,batch_1,lane_3,-0.0768,,
cell_control_12,donor_1,single_control,control,batch_1,lane_1,0.2101,,
cell_control_13,donor_1,single_control,control,batch_1,lane_2,-0.1576,,
cell_control_14,donor_1,single_control,control,batch_1,lane_3,-0.2782,,
cell_control_15,donor_1,single_control,control,batch_1,lane_1,-1.3732,,
cell_control_16,donor_1,single_control,control,batch_1,lane_2,-1.0511,,
cell_control_17,donor_1,single_control,control,batch_1,lane_3,1.6887,,
cell_control_18,donor_1,single_control,control,batch_1,lane_1,-0.7564,,
cell_control_19,donor_1,single_control,control,batch_1,lane_2,0.8455,,
cell_control_20,donor_1,single_control,control,batch_1,lane_3,-1.6939,,
cell_control_21,donor_1,single_control,control,batch_1,lane_1,-0.2742,,
cell_control_22,donor_1,single_control,control,batch_1,lane_2,0.2611,,
cell_control_23,donor_1,single_control,control,batch_1,lane_3,1.0365,,
cell_control_24,donor_1,single_control,control,batch_1,lane_1,-1.1227,,
cell_control_25,donor_1,single_control,control,batch_1,lane_2,0.5954,,
cell_control_26,donor_1,single_control,control,batch_1,lane_3,0.386,,
cell_control_27,donor_1,single_control,control,batch_1,lane_1,-0.7377,,
cell_control_28,donor_1,single_control,control,batch_1,lane_2,0.4772,,
cell_control_29,donor_1,single_control,control,batch_1,lane_3,-0.898,,
cell_control_30,donor_1,single_control,control,batch_1,lane_1,-0.7961,,
cell_control_31,donor_1,single_control,control,batch_1,lane_2,-0.0188,,
cell_control_32,donor_1,single_control,control,batch_1,lane_3,-2.7139,,
cell_control_33,donor_1,single_control,control,batch_1,lane_1,-0.1096,,
cell_control_34,donor_1,single_control,control,batch_1,lane_2,-1.0001,,
cell_control_35,donor_1,single_control,control,batch_1,lane_3,-1.4628,,
cell_control_36,donor_1,single_control,control,batch_1,lane_1,-0.4251,,
cell_control_37,donor_1,single_control,control,batch_1,lane_2,0.763,,
cell_control_38,donor_1,single_control,control,batch_1,lane_3,-0.4044,,
cell_control_39,donor_1,single_control,control,batch_1,lane_1,1.2659,,
cell_control_40,donor_1,single_control,control,batch_1,lane_2,-1.1596,,
cell_control_41,donor_1,single_control,control,batch_1,lane_3,-1.3123,,
cell_control_42,donor_1,single_control,control,batch_1,lane_1,1.5512,,
cell_control_43,donor_1,single_control,control,batch_1,lane_2,0.3988,,
cell_control_44,donor_1,single_control,control,batch_1,lane_3,0.945,,
cell_control_45,donor_1,single_control,control,batch_1,lane_1,-0.8268,,
cell_control_46,donor_1,single_control,control,batch_1,lane_2,0.8044,,
cell_control_47,donor_1,single_control,control,batch_1,lane_3,0.2597,,
cell_control_48,donor_1,single_control,control,batch_1,lane_1,0.6486,,
cell_control_49,donor_1,single_control,control,batch_1,lane_2,0.0253,,
cell_control_50,donor_1,single_control,control,batch_1,lane_3,1.2063,,
cell_control_51,donor_1,single_control,control,batch_1,lane_1,-0.6491,,
cell_control_52,donor_1,single_control,control,batch_1,lane_2,-0.9638,,
cell_control_53,donor_1,single_control,control,batch_1,lane_3,-1.4776,,
cell_control_54,donor_1,single_control,control,batch_1,lane_1,1.1606,,
cell_control_55,donor_1,single_control,control,batch_1,lane_2,-0.7384,,
cell_control_56,donor_1,single_control,control,batch_1,lane_3,-1.0432,,
cell_control_57,donor_1,single_control,control,batch_1,lane_1,-0.9397,,
cell_control_58,donor_1,single_control,control,batch_1,lane_2,-0.4451,,
cell_control_59,donor_1,single_control,control,batch_1,lane_3,-1.2713,,
cell_control_60,donor_1,single_control,control,batch_1,lane_1,-0.2905,,
cell_control_61,donor_1,single_control,control,batch_1,lane_2,-0.6272,,
cell_control_62,donor_1,single_control,control,batch_1,lane_3,-0.5513,,
cell_control_63,donor_1,single_control,control,batch_1,lane_1,-0.9595,,
cell_control_64,donor_1,single_control,control,batch_1,lane_2,0.0368,,
cell_control_65,donor_1,single_control,control,batch_1,lane_3,-0.4609,,
cell_control_66,donor_1,single_control,control,batch_1,lane_1,0.1149,,
cell_control_67,donor_1,single_control,control,batch_1,lane_2,0.2493,,
cell_control_68,donor_1,single_control,control,batch_1,lane_3,0.3402,,
cell_control_69,donor_1,single_control,control,batch_1,lane_1,-2.1893,,
cell_control_70,donor_1,single_control,control,batch_1,lane_2,-0.5357,,
cell_control_71,donor_1,single_control,control,batch_1,lane_3,-0.7959,,
cell_control_72,donor_1,single_control,control,batch_1,lane_1,0.7743,,
cell_control_73,donor_1,single_control,control,batch_1,lane_2,-1.5777,,
cell_control_74,donor_1,single_control,control,batch_1,lane_3,-0.7145,,
cell_control_75,donor_1,single_control,control,batch_1,lane_1,-0.2939,,
cell_control_76,donor_1,single_control,control,batch_1,lane_2,-0.3362,,
cell_control_77,donor_1,single_control,control,batch_1,lane_3,0.9913,,
cell_control_78,donor_1,single_control,control,batch_1,lane_1,-0.4427,,
cell_control_79,donor_1,single_control,control,batch_1,lane_2,0.9647,,
cell_control_80,donor_1,single_control,control,batch_1,lane_3,-1.4656,,
cell_control_81,donor_1,single_control,control,batch_1,lane_1,-1.8122,,
cell_control_82,donor_1,single_control,control,batch_1,lane_2,1.2193,,
cell_control_83,donor_1,single_control,control,batch_1,lane_3,0.4357,,
cell_control_84,donor_1,single_control,control,batch_1,lane_1,0.4877,,
cell_control_85,donor_1,single_control,control,batch_1,lane_2,0.1232,,
cell_control_86,donor_1,single_control,control,batch_1,lane_3,0.4843,,
cell_control_87,donor_1,single_control,control,batch_1,lane_1,-1.2158,,
cell_control_88,donor_1,single_control,control,batch_1,lane_2,0.9485,,
cell_control_89,donor_1,single_control,control,batch_1,lane_3,-0.5321,,
cell_control_90,donor_1,single_control,control,batch_1,lane_1,0.9857,,
cell_control_91,donor_1,single_control,control,batch_1,lane_2,0.0877,,
cell_control_92,donor_1,single_control,control,batch_1,lane_3,-1.9737,,
cell_control_93,donor_1,single_control,control,batch_1,lane_1,-1.2871,,
cell_control_94,donor_1,single_control,control,batch_1,lane_2,1.1277,,
cell_control_95,donor_1,single_control,control,batch_1,lane_3,-0.1368,,
cell_control_96,donor_1,single_control,control,batch_1,lane_1,-0.3955,,
cell_control_97,donor_1,single_control,control,batch_1,lane_2,0.2426,,
cell_control_98,donor_1,single_control,control,batch_1,lane_3,-0.4251,,
cell_control_99,donor_1,single_control,control,batch_1,lane_1,-0.5445,,
cell_control_100,donor_1,single_control,control,batch_1,lane_2,0.1024,,
cell_control_101,donor_1,single_control,control,batch_1,lane_3,0.1443,,
cell_control_102,donor_1,single_control,control,batch_1,lane_1,1.5167,,
cell_control_103,donor_1,single_control,control,batch_1,lane_2,0.0456,,
cell_control_104,donor_1,single_control,control,batch_1,lane_3,1.8798,,
cell_control_105,donor_1,single_control,control,batch_1,lane_1,1.8027,,
cell_control_106,donor_1,single_control,control,batch_1,lane_2,1.7166,,
cell_control_107,donor_1,single_control,control,batch_1,lane_3,1.0615,,
cell_control_108,donor_1,single_control,control,batch_1,lane_1,0.1305,,
cell_control_109,donor_1,single_control,control,batch_1,lane_2,0.1372,,
cell_control_110,donor_1,single_control,control,batch_1,lane_3,-0.1426,,
cell_control_111,donor_1,single_control,control,batch_1,lane_1,-0.7311,,
cell_control_112,donor_1,single_control,control,batch_1,lane_2,-0.0664,,
cell_control_113,donor_1,single_control,control,batch_1,lane_3,-0.6408,,
cell_control_114,donor_1,single_control,control,batch_1,lane_1,1.6398,,
cell_control_115,donor_1,single_control,control,batch_1,lane_2,0.5344,,
cell_control_116,donor_1,single_control,control,batch_1,lane_3,-0.4465,,
cell_control_117,donor_1,single_control,control,batch_1,lane_1,-1.9156,,
cell_control_118,donor_1,single_control,control,batch_1,lane_2,-0.0533,,
cell_control_119,donor_1,single_control,control,batch_1,lane_3,-0.4163,,
cell_control_120,donor_1,single_control,control,batch_1,lane_1,-1.0858,,
cell_control_121,donor_1,single_control,control,batch_1,lane_2,-1.1364,,
cell_control_122,donor_1,single_control,control,batch_1,lane_3,-2.2501,,
cell_control_123,donor_1,single_control,control,batch_1,lane_1,0.569,,
cell_control_124,donor_1,single_control,control,batch_1,lane_2,-0.0657,,
cell_control_125,donor_1,single_control,control,batch_1,lane_3,2.581,,
cell_control_126,donor_1,single_control,control,batch_1,lane_1,-0.031,,
cell_control_127,donor_1,single_control,control,batch_1,lane_2,-0.1482,,
cell_control_128,donor_1,single_control,control,batch_1,lane_3,1.4442,,
cell_control_129,donor_1,single_control,control,batch_1,lane_1,0.134,,
cell_control_130,donor_1,single_control,control,batch_1,lane_2,0.1673,,
cell_control_131,donor_1,single_control,control,batch_1,lane_3,-0.3716,,
cell_control_132,donor_1,single_control,control,batch_1,lane_1,-0.6053,,
cell_control_133,donor_1,single_control,control,batch_1,lane_2,1.4994,,
cell_control_134,donor_1,single_control,control,batch_1,lane_3,1.0005,,
cell_control_135,donor_1,single_control,control,batch_1,lane_1,1.7161,,
cell_control_136,donor_1,single_control,control,batch_1,lane_2,-0.3498,,
cell_control_137,donor_1,single_control,control,batch_1,lane_3,0.0301,,
cell_control_138,donor_1,single_control,control,batch_1,lane_1,-0.8808,,
cell_control_139,donor_1,single_control,control,batch_1,lane_2,0.9672,,
cell_control_140,donor_1,single_control,control,batch_1,lane_3,-1.3931,,
cell_control_141,donor_1,single_control,control,batch_1,lane_1,0.5645,,
cell_control_142,donor_1,single_control,control,batch_1,lane_2,1.096,,
cell_control_143,donor_1,single_control,control,batch_1,lane_3,1.4112,,
cell_control_144,donor_1,single_control,control,batch_1,lane_1,-0.9398,,
cell_control_145,donor_1,single_control,control,batch_1,lane_2,1.0897,,
cell_control_146,donor_1,single_control,control,batch_1,lane_3,-0.7136,,
cell_control_147,donor_1,single_control,control,batch_1,lane_1,-0.7571,,
cell_control_148,donor_1,single_control,control,batch_1,lane_2,-1.3231,,
cell_control_149,donor_1,single_control,control,batch_1,lane_3,1.1556,,
cell_control_150,donor_1,single_control,control,batch_1,lane_1,1.6485,,
cell_control_151,donor_1,single_control,control,batch_1,lane_2,-0.5944,,
cell_control_152,donor_1,single_control,control,batch_1,lane_3,-0.7595,,
cell_control_153,donor_1,single_control,control,batch_1,lane_1,-0.339,,
cell_control_154,donor_1,single_control,control,batch_1,lane_2,2.5073,,
cell_control_155,donor_1,single_control,control,batch_1,lane_3,1.0044,,
cell_control_156,donor_1,single_control,control,batch_1,lane_1,-0.5425,,
cell_control_157,donor_1,single_control,control,batch_1,lane_2,-1.7942,,
cell_control_158,donor_1,single_control,control,batch_1,lane_3,-0.6726,,
cell_control_159,donor_1,single_control,control,batch_1,lane_1,1.1872,,
cell_control_160,donor_1,single_control,control,batch_1,lane_2,1.8677,,
cell_control_161,donor_1,single_control,control,batch_1,lane_3,-0.2664,,
cell_control_162,donor_1,single_control,control,batch_1,lane_1,-0.6914,,
cell_control_163,donor_1,single_control,control,batch_1,lane_2,-0.5099,,
cell_control_164,donor_1,single_control,control,batch_1,lane_3,-1.8857,,
cell_control_165,donor_1,single_control,control,batch_1,lane_1,0.9082,,
cell_control_166,donor_1,single_control,control,batch_1,lane_2,-1.0858,,
cell_control_167,donor_1,single_control,control,batch_1,lane_3,1.0632,,
cell_control_168,donor_1,single_control,control,batch_1,lane_1,-1.7076,,
cell_control_169,donor_1,single_control,control,batch_1,lane_2,-1.2701,,
cell_control_170,donor_1,single_control,control,batch_1,lane_3,0.2884,,
cell_control_171,donor_1,single_control,control,batch_1,lane_1,-0.7636,,
cell_control_172,donor_1,single_control,control,batch_1,lane_2,0.7813,,
cell_control_173,donor_1,single_control,control,batch_1,lane_3,0.0083,,
cell_control_174,donor_1,single_control,control,batch_1,lane_1,-1.1747,,
cell_control_175,donor_1,single_control,control,batch_1,lane_2,0.622,,
cell_control_176,donor_1,single_control,control,batch_1,lane_3,0.8419,,
cell_control_177,donor_1,single_control,control,batch_1,lane_1,-1.913,,
cell_control_178,donor_1,single_control,control,batch_1,lane_2,1.8262,,
cell_control_179,donor_1,single_control,control,batch_1,lane_3,0.4971,,
cell_control_180,donor_1,single_control,control,batch_1,lane_1,0.7603,,
cell_control_181,donor_1,single_control,control,batch_1,lane_2,-1.8601,,
cell_control_182,donor_1,single_control,control,batch_1,lane_3,-0.7197,,
cell_control_183,donor_1,single_control,control,batch_1,lane_1,-0.3493,,
cell_control_184,donor_1,single_control,control,batch_1,lane_2,1.0771,,
cell_control_185,donor_1,single_control,control,batch_1,lane_3,-1.4596,,
cell_control_186,donor_1,single_control,control,batch_1,lane_1,-0.8838,,
cell_control_187,donor_1,single_control,control,batch_1,lane_2,-2.0297,,
cell_control_188,donor_1,single_control,control,batch_1,lane_3,-0.2411,,
cell_control_189,donor_1,single_control,control,batch_1,lane_1,0.346,,
cell_control_190,donor_1,single_control,control,batch_1,lane_2,-1.6862,,
cell_control_191,donor_1,single_control,control,batch_1,lane_3,-0.5913,,
cell_control_192,donor_1,single_control,control,batch_1,lane_1,0.5104,,
cell_control_193,donor_1,single_control,control,batch_1,lane_2,1.5854,,
cell_control_194,donor_1,single_control,control,batch_1,lane_3,0.6641,,
cell_control_195,donor_1,single_control,control,batch_1,lane_1,-0.3037,,
cell_control_196,donor_1,single_control,control,batch_1,lane_2,-1.1779,,
cell_control_197,donor_1,single_control,control,batch_1,lane_3,-0.9364,,
cell_control_198,donor_1,single_control,control,batch_1,lane_1,-0.6642,,
cell_control_199,donor_1,single_control,control,batch_1,lane_2,0.1471,,
cell_control_200,donor_1,single_control,control,batch_1,lane_3,-0.0496,,
cell_control_201,donor_1,single_control,control,batch_1,lane_1,1.6671,,
cell_control_202,donor_1,single_control,control,batch_1,lane_2,0.2872,,
cell_control_203,donor_1,single_control,control,batch_1,lane_3,-1.0718,,
cell_control_204,donor_1,single_control,control,batch_1,lane_1,1.5443,,
cell_control_205,donor_1,single_control,control,batch_1,lane_2,0.9491,,
cell_control_206,donor_1,single_control,control,batch_1,lane_3,0.1011,,
cell_control_207,donor_1,single_control,control,batch_1,lane_1,-0.7211,,
cell_control_208,donor_1,single_control,control,batch_1,lane_2,-1.8708,,
cell_control_209,donor_1,single_control,control,batch_1,lane_3,-1.0222,,
cell_control_210,donor_1,single_control,control,batch_1,lane_1,0.9117,,
cell_control_211,donor_1,single_control,control,batch_1,lane_2,-0.8028,,
cell_control_212,donor_1,single_control,control,batch_1,lane_3,-1.3197,,
cell_control_213,donor_1,single_control,control,batch_1,lane_1,0.1956,,
cell_control_214,donor_1,single_control,control,batch_1,lane_2,0.2438,,
cell_control_215,donor_1,single_control,control,batch_1,lane_3,0.6064,,
cell_control_216,donor_1,single_control,control,batch_1,lane_1,0.6555,,
cell_control_217,donor_1,single_control,control,batch_1,lane_2,1.409,,
cell_control_218,donor_1,single_control,control,batch_1,lane_3,-0.8393,,
cell_control_219,donor_1,single_control,control,batch_1,lane_1,0.9786,,
cell_control_220,donor_1,single_control,control,batch_1,lane_2,-0.9873,,
cell_control_221,donor_1,single_control,control,batch_1,lane_3,0.694,,
cell_control_222,donor_1,single_control,control,batch_1,lane_1,0.1791,,
cell_control_223,donor_1,single_control,control,batch_1,lane_2,0.2433,,
cell_control_224,donor_1,single_control,control,batch_1,lane_3,0.9678,,
cell_control_225,donor_1,single_control,control,batch_1,lane_1,-0.0174,,
cell_control_226,donor_1,single_control,control,batch_1,lane_2,1.1123,,
cell_control_227,donor_1,single_control,control,batch_1,lane_3,0.8754,,
cell_control_228,donor_1,single_control,control,batch_1,lane_1,0.1355,,
cell_control_229,donor_1,single_control,control,batch_1,lane_2,-0.5668,,
cell_control_230,donor_1,single_control,control,batch_1,lane_3,-0.7535,,
cell_control_231,donor_1,single_control,control,batch_1,lane_1,-0.5275,,
cell_control_232,donor_1,single_control,control,batch_1,lane_2,-0.2024,,
cell_control_233,donor_1,single_control,control,batch_1,lane_3,-0.0249,,
cell_control_234,donor_1,single_control,control,batch_1,lane_1,2.9808,,
cell_control_235,donor_1,single_control,control,batch_1,lane_2,0.6384,,
cell_control_236,donor_1,single_control,control,batch_1,lane_3,0.7692,,
cell_control_237,donor_1,single_control,control,batch_1,lane_1,-0.8606,,
cell_control_238,donor_1,single_control,control,batch_1,lane_2,-0.7104,,
cell_control_239,donor_1,single_control,control,batch_1,lane_3,-0.3191,,
cell_control_240,donor_1,single_control,control,batch_1,lane_1,0.1922,,
cell_control_241,donor_1,single_control,control,batch_1,lane_2,-1.0359,,
cell_control_242,donor_1,single_control,control,batch_1,lane_3,1.6119,,
cell_control_243,donor_1,single_control,control,batch_1,lane_1,-0.5632,,
cell_control_244,donor_1,single_control,control,batch_1,lane_2,1.0783,,
cell_control_245,donor_1,single_control,control,batch_1,lane_3,-2.3359,,
cell_control_246,donor_1,single_control,control,batch_1,lane_1,-0.007,,
cell_control_247,donor_1,single_control,control,batch_1,lane_2,0.2778,,
cell_control_248,donor_1,single_control,control,batch_1,lane_3,0.1914,,
cell_control_249,donor_1,single_control,control,batch_1,lane_1,0.6017,,
cell_control_250,donor_1,single_control,control,batch_1,lane_2,0.2799,,
cell_control_251,donor_1,single_control,control,batch_1,lane_3,0.1623,,
cell_control_252,donor_1,single_control,control,batch_1,lane_1,-1.8925,,
cell_control_253,donor_1,single_control,control,batch_1,lane_2,-0.7135,,
cell_control_254,donor_1,single_control,control,batch_1,lane_3,-2.3426,,
cell_control_255,donor_1,single_control,control,batch_1,lane_1,0.6285,,
cell_control_256,donor_1,single_control,control,batch_1,lane_2,0.3074,,
cell_control_257,donor_1,single_control,control,batch_1,lane_3,-0.1953,,
cell_control_258,donor_1,single_control,control,batch_1,lane_1,-0.8214,,
cell_control_259,donor_1,single_control,control,batch_1,lane_2,-0.5817,,
cell_control_260,donor_1,single_control,control,batch_1,lane_3,1.8455,,
cell_control_261,donor_1,single_control,control,batch_1,lane_1,1.7312,,
cell_control_262,donor_1,single_control,control,batch_1,lane_2,-0.0583,,
cell_control_263,donor_1,single_control,control,batch_1,lane_3,1.288,,
cell_control_264,donor_1,single_control,control,batch_1,lane_1,-1.588,,
cell_control_265,donor_1,single_control,control,batch_1,lane_2,-1.9351,,
cell_control_266,donor_1,single_control,control,batch_1,lane_3,-0.483,,
cell_control_267,donor_1,single_control,control,batch_1,lane_1,-0.875,,
cell_control_268,donor_1,single_control,control,batch_1,lane_2,-0.5592,,
cell_control_269,donor_1,single_control,control,batch_1,lane_3,0.1881,,
cell_control_270,donor_1,single_control,control,batch_1,lane_1,3.0249,,
cell_control_271,donor_1,single_control,control,batch_1,lane_2,-0.6608,,
cell_control_272,donor_1,single_control,control,batch_1,lane_3,0.0496,,
cell_control_273,donor_1,single_control,control,batch_1,lane_1,0.2763,,
cell_control_274,donor_1,single_control,control,batch_1,lane_2,-0.0343,,
cell_control_275,donor_1,single_control,control,batch_1,lane_3,0.9309,,
cell_control_276,donor_1,single_control,control,batch_1,lane_1,1.7755,,
cell_control_277,donor_1,single_control,control,batch_1,lane_2,-1.2436,,
cell_control_278,donor_1,single_control,control,batch_1,lane_3,0.1617,,
cell_control_279,donor_1,single_control,control,batch_1,lane_1,-0.265,,
cell_control_280,donor_1,single_control,control,batch_1,lane_2,0.3563,,
cell_control_281,donor_1,single_control,control,batch_1,lane_3,-1.5317,,
cell_control_282,donor_1,single_control,control,batch_1,lane_1,-1.7579,,
cell_control_283,donor_1,single_control,control,batch_1,lane_2,-2.3166,,
cell_control_284,donor_1,single_control,control,batch_1,lane_3,0.5253,,
cell_control_285,donor_1,single_control,control,batch_1,lane_1,0.192,,
cell_control_286,donor_1,single_control,control,batch_1,lane_2,0.0736,,
cell_control_287,donor_1,single_control,control,batch_1,lane_3,-2.3666,,
cell_control_288,donor_1,single_control,control,batch_1,lane_1,-0.3736,,
cell_control_289,donor_1,single_control,control,batch_1,lane_2,-0.7552,,
cell_control_290,donor_1,single_control,control,batch_1,lane_3,-1.4137,,
cell_control_291,donor_1,single_control,control,batch_1,lane_1,-0.9155,,
cell_control_292,donor_1,single_control,control,batch_1,lane_2,0.6977,,
cell_control_293,donor_1,single_control,control,batch_1,lane_3,0.5441,,
cell_control_294,donor_1,single_control,control,batch_1,lane_1,-0.0227,,
cell_control_295,donor_1,single_control,control,batch_1,lane_2,0.5144,,
cell_control_296,donor_1,single_control,control,batch_1,lane_3,-0.6035,,
cell_control_297,donor_1,single_control,control,batch_1,lane_1,0.0712,,
cell_control_298,donor_1,single_control,control,batch_1,lane_2,0.0403,,
cell_control_299,donor_1,single_control,control,batch_1,lane_3,0.5544,,
cell_control_300,donor_1,single_control,control,batch_1,lane_1,-0.07,,
cell_control_301,donor_1,single_control,control,batch_1,lane_2,-0.1432,,
cell_control_302,donor_1,single_control,control,batch_1,lane_3,-0.1347,,
cell_control_303,donor_1,single_control,control,batch_1,lane_1,-0.6449,,
cell_control_304,donor_1,single_control,control,batch_1,lane_2,2.2336,,
cell_control_305,donor_1,single_control,control,batch_1,lane_3,0.5142,,
cell_control_306,donor_1,single_control,control,batch_1,lane_1,0.4289,,
cell_control_307,donor_1,single_control,control,batch_1,lane_2,2.2916,,
cell_control_308,donor_1,single_control,control,batch_1,lane_3,1.403,,
cell_control_309,donor_1,single_control,control,batch_1,lane_1,-1.5565,,
cell_control_310,donor_1,single_control,control,batch_1,lane_2,0.6953,,
cell_control_311,donor_1,single_control,control,batch_1,lane_3,0.838,,
cell_control_312,donor_1,single_control,control,batch_1,lane_1,1.8849,,
cell_control_313,donor_1,single_control,control,batch_1,lane_2,1.3157,,
cell_control_314,donor_1,single_control,control,batch_1,lane_3,0.7706,,
cell_control_315,donor_1,single_control,control,batch_1,lane_1,-1.1772,,
cell_control_316,donor_1,single_control,control,batch_1,lane_2,-0.8707,,
cell_control_317,donor_1,single_control,control,batch_1,lane_3,0.2689,,
cell_control_318,donor_1,single_control,control,batch_1,lane_1,0.5049,,
cell_control_319,donor_1,single_control,control,batch_1,lane_2,-1.0215,,
cell_control_320,donor_1,single_control,control,batch_1,lane_3,-0.3846,,
cell_control_321,donor_1,single_control,control,batch_1,lane_1,-0.4003,,
cell_control_322,donor_1,single_control,control,batch_1,lane_2,0.0606,,
cell_control_323,donor_1,single_control,control,batch_1,lane_3,0.3363,,
cell_control_324,donor_1,single_control,control,batch_1,lane_1,-0.2869,,
cell_control_325,donor_1,single_control,control,batch_1,lane_2,-1.2368,,
cell_control_326,donor_1,single_control,control,batch_1,lane_3,1.2427,,
cell_control_327,donor_1,single_control,control,batch_1,lane_1,1.596,,
cell_control_328,donor_1,single_control,control,batch_1,lane_2,-0.1059,,
cell_control_329,donor_1,single_control,control,batch_1,lane_3,1.0247,,
cell_control_330,donor_1,single_control,control,batch_1,lane_1,0.4442,,
cell_control_331,donor_1,single_control,control,batch_1,lane_2,0.6597,,
cell_control_332,donor_1,single_control,control,batch_1,lane_3,0.4815,,
cell_control_333,donor_1,single_control,control,batch_1,lane_1,-0.7633,,
cell_control_334,donor_1,single_control,control,batch_1,lane_2,0.5739,,
cell_control_335,donor_1,single_control,control,batch_1,lane_3,1.0106,,
cell_control_336,donor_1,single_control,control,batch_1,lane_1,-0.8963,,
cell_control_337,donor_1,single_control,control,batch_1,lane_2,1.9663,,
cell_control_338,donor_1,single_control,control,batch_1,lane_3,2.0898,,
cell_control_339,donor_1,single_control,control,batch_1,lane_1,1.8231,,
cell_control_340,donor_1,single_control,control,batch_1,lane_2,1.9892,,
cell_control_341,donor_1,single_control,control,batch_1,lane_3,0.7424,,
cell_control_342,donor_1,single_control,control,batch_1,lane_1,-0.3383,,
cell_control_343,donor_1,single_control,control,batch_1,lane_2,-0.5999,,
cell_control_344,donor_1,single_control,control,batch_1,lane_3,-0.813,,
cell_control_345,donor_1,single_control,control,batch_1,lane_1,0.1159,,
cell_control_346,donor_1,single_control,control,batch_1,lane_2,-0.0328,,
cell_control_347,donor_1,single_control,control,batch_1,lane_3,0.6703,,
cell_control_348,donor_1,single_control,control,batch_1,lane_1,-2.0199,,
cell_control_349,donor_1,single_control,control,batch_1,lane_2,2.3121,,
cell_control_350,donor_1,single_control,control,batch_1,lane_3,2.2764,,
cell_control_351,donor_1,single_control,control,batch_1,lane_1,-0.0274,,
cell_control_352,donor_1,single_control,control,batch_1,lane_2,0.6761,,
cell_control_353,donor_1,single_control,control,batch_1,lane_3,0.4756,,
cell_control_354,donor_1,single_control,control,batch_1,lane_1,0.2735,,
cell_control_355,donor_1,single_control,control,batch_1,lane_2,-0.2088,,
cell_control_356,donor_1,single_control,control,batch_1,lane_3,-0.1228,,
cell_control_357,donor_1,single_control,control,batch_1,lane_1,-0.8245,,
cell_control_358,donor_1,single_control,control,batch_1,lane_2,0.1782,,
cell_control_359,donor_1,single_control,control,batch_1,lane_3,-0.0241,,
cell_control_360,donor_1,single_control,control,batch_1,lane_1,0.3202,,
cell_control_361,donor_1,single_control,control,batch_1,lane_2,-0.8551,,
cell_control_362,donor_1,single_control,control,batch_1,lane_3,0.0395,,
cell_control_363,donor_1,single_control,control,batch_1,lane_1,0.0478,,
cell_control_364,donor_1,single_control,control,batch_1,lane_2,0.6042,,
cell_control_365,donor_1,single_control,control,batch_1,lane_3,-1.0633,,
cell_control_366,donor_1,single_control,control,batch_1,lane_1,0.4195,,
cell_control_367,donor_1,single_control,control,batch_1,lane_2,0.9832,,
cell_control_368,donor_1,single_control,control,batch_1,lane_3,0.5972,,
cell_control_369,donor_1,single_control,control,batch_1,lane_1,-0.3686,,
cell_control_370,donor_1,single_control,control,batch_1,lane_2,-0.4913,,
cell_control_371,donor_1,single_control,control,batch_1,lane_3,-0.2363,,
cell_control_372,donor_1,single_control,control,batch_1,lane_1,0.7292,,
cell_control_373,donor_1,single_control,control,batch_1,lane_2,1.5529,,
cell_control_374,donor_1,single_control,control,batch_1,lane_3,-0.1581,,
cell_control_375,donor_1,single_control,control,batch_1,lane_1,-0.6427,,
cell_control_376,donor_1,single_control,control,batch_1,lane_2,0.3758,,
cell_control_377,donor_1,single_control,control,batch_1,lane_3,0.2043,,
cell_control_378,donor_1,single_control,control,batch_1,lane_1,-0.908,,
cell_control_379,donor_1,single_control,control,batch_1,lane_2,-0.7374,,
cell_control_380,donor_1,single_control,control,batch_1,lane_3,-0.1016,,
cell_control_381,donor_1,single_control,control,batch_1,lane_1,0.6716,,
cell_control_382,donor_1,single_control,control,batch_1,lane_2,-1.1932,,
